week,factor,ic
2024-02-05,SKEW52,0.019686411149825788
2024-02-05,TVLC,-0.5174825174825175
2024-02-12,VOLC,-0.29649137022931693
2024-02-12,MAXRET,-0.06928125759662913
2024-02-12,CRASH8,0.12065472814196583
2024-02-12,BETA26,0.14930313588850178
2024-02-12,NEWC,-0.1222100603089995
2024-02-12,SKEW52,0.19268292682926833
2024-02-12,TVLC,-0.44755244755244755
2024-02-19,VOLC,0.08791832104367556
2024-02-19,MAXRET,0.055181913945385304
2024-02-19,CRASH8,0.09910055911190342
2024-02-19,BETA26,0.11585365853658539
2024-02-19,NEWC,0.10053250325789762
2024-02-19,SKEW52,0.033623693379790945
2024-02-19,TVLC,0.37762237762237766
2024-02-26,VOLC,-0.13545756569012385
2024-02-26,MAXRET,-0.25762609483539717
2024-02-26,CRASH8,0.42322340166923267
2024-02-26,BETA26,0.1987804878048781
2024-02-26,NEWC,0.2680614981685039
2024-02-26,SKEW52,-0.1937282229965157
2024-02-26,TVLC,-0.034965034965034975
2024-03-04,VOLC,0.09317426759287224
2024-03-04,MAXRET,0.13273935366958622
2024-03-04,CRASH8,0.06944331901790779
2024-03-04,BETA26,0.064808362369338
2024-03-04,NEWC,0.08361343433996443
2024-03-04,SKEW52,-0.015679442508710804
2024-03-04,TVLC,0.5944055944055945
2024-03-11,VOLC,0.16732105104198125
2024-03-11,MAXRET,0.2449411054062217
2024-03-11,CRASH8,0.07610993657505286
2024-03-11,BETA26,-0.14804310833806014
2024-03-11,NEWC,-0.053023153483879884
2024-03-11,SKEW52,-0.1550522648083624
2024-03-11,TVLC,-0.23076923076923078
2024-03-18,VOLC,-0.4439746300211417
2024-03-18,MAXRET,-0.4309876170341287
2024-03-18,CRASH8,0.22591362126245848
2024-03-18,BETA26,0.31658698646787137
2024-03-18,NEWC,0.0513614592151543
2024-03-18,SKEW52,-0.16167247386759587
2024-03-18,TVLC,-0.0979020979020979
2024-03-25,VOLC,0.23421926910298999
2024-03-25,MAXRET,0.23437028088190878
2024-03-25,CRASH8,-0.24433705829054664
2024-03-25,BETA26,-0.3021635199740702
2024-03-25,NEWC,-0.5195815852074213
2024-03-25,SKEW52,0.1594076655052265
2024-03-25,TVLC,-0.2447552447552448
2024-04-01,VOLC,0.2722742373905165
2024-04-01,MAXRET,0.07112654787073391
2024-04-01,CRASH8,-0.5536091815161582
2024-04-01,BETA26,-0.24446965399886558
2024-04-01,NEWC,-0.517995422496365
2024-04-01,SKEW52,0.0017421602787456448
2024-04-01,TVLC,0.07692307692307693
2024-04-08,VOLC,-0.41060102688009664
2024-04-08,MAXRET,-0.1543340380549683
2024-04-08,CRASH8,0.4885231048021746
2024-04-08,BETA26,0.3656915971153067
2024-04-08,NEWC,0.2425716522602108
2024-04-08,SKEW52,-0.125609756097561
2024-04-08,TVLC,0.03846153846153846
2024-04-15,VOLC,0.2748414376321353
2024-04-15,MAXRET,0.13923286016309272
2024-04-15,CRASH8,-0.20009060706735127
2024-04-15,BETA26,-0.14237095859330687
2024-04-15,NEWC,-0.3831834374918541
2024-04-15,SKEW52,0.2209059233449478
2024-04-15,TVLC,-0.32417582417582413
2024-04-22,VOLC,-0.2710661431591664
2024-04-22,MAXRET,-0.26849894291754756
2024-04-22,CRASH8,0.24660223497432798
2024-04-22,BETA26,0.5719957864030468
2024-04-22,NEWC,0.2328753685462102
2024-04-22,SKEW52,-0.18066202090592337
2024-04-22,TVLC,0.5879120879120878
2024-04-29,VOLC,0.26370683579985904
2024-04-29,MAXRET,0.15447498238195911
2024-04-29,CRASH8,-0.26955602536997886
2024-04-29,BETA26,-0.32950770160072484
2024-04-29,NEWC,-0.20388126493547662
2024-04-29,SKEW52,0.15888501742160283
2024-04-29,TVLC,-0.1758241758241758
2024-05-06,VOLC,-0.08748353096179183
2024-05-06,MAXRET,-0.1525691699604743
2024-05-06,CRASH8,-0.012231954092419207
2024-05-06,BETA26,0.18438538205980065
2024-05-06,NEWC,-0.04428190369639311
2024-05-06,SKEW52,-0.3393728222996516
2024-05-06,TVLC,0.22527472527472525
2024-05-13,VOLC,0.09723320158102765
2024-05-13,MAXRET,0.19644268774703558
2024-05-13,CRASH8,0.3162790697674418
2024-05-13,BETA26,0.08501963153125942
2024-05-13,NEWC,0.1163717885830807
2024-05-13,SKEW52,0.14442508710801397
2024-05-13,TVLC,-0.38461538461538464
2024-05-20,VOLC,0.2341238471673254
2024-05-20,MAXRET,0.19051383399209484
2024-05-20,CRASH8,-0.16297760210803688
2024-05-20,BETA26,-0.20688613711869527
2024-05-20,NEWC,-0.11676716272322706
2024-05-20,SKEW52,0.22439024390243906
2024-05-20,TVLC,0.24175824175824176
2024-05-27,VOLC,0.3881422924901185
2024-05-27,MAXRET,0.30790513833992095
2024-05-27,CRASH8,-0.27312252964426875
2024-05-27,BETA26,-0.2162488674116581
2024-05-27,NEWC,-0.21699450725033112
2024-05-27,SKEW52,-0.04181184668989548
2024-05-27,TVLC,0.1758241758241758
2024-06-03,VOLC,0.2470355731225296
2024-06-03,MAXRET,0.1482213438735178
2024-06-03,CRASH8,-0.44848484848484843
2024-06-03,BETA26,-0.22651766837813353
2024-06-03,NEWC,-0.35201477611031545
2024-06-03,SKEW52,0.08222996515679444
2024-06-03,TVLC,-0.37912087912087916
2024-06-10,VOLC,0.3372859025032938
2024-06-10,MAXRET,0.24347826086956517
2024-06-10,CRASH8,-0.5678524374176547
2024-06-10,BETA26,-0.4774992449411054
2024-06-10,NEWC,-0.5715133195815736
2024-06-10,SKEW52,0.08467709261810227
2024-06-10,TVLC,-0.1868131868131868
2024-06-17,VOLC,0.06969696969696969
2024-06-17,MAXRET,0.29749670619235835
2024-06-17,CRASH8,0.07048748353096179
2024-06-17,BETA26,0.17623074599818786
2024-06-17,NEWC,0.0311686613815386
2024-06-17,SKEW52,0.11449639413337655
2024-06-17,TVLC,0.19780219780219782
2024-06-24,VOLC,0.2421607378129117
2024-06-24,MAXRET,-0.07944664031620552
2024-06-24,CRASH8,-0.3895915678524373
2024-06-24,BETA26,-0.41981274539414076
2024-06-24,NEWC,-0.42061218942571005
2024-06-24,SKEW52,0.10963455149501662
2024-06-24,TVLC,0.26373626373626374
2024-07-01,VOLC,-0.0678524374176548
2024-07-01,MAXRET,-0.05731225296442687
2024-07-01,CRASH8,0.03544137022397892
2024-07-01,BETA26,0.027906976744186046
2024-07-01,NEWC,-0.06451188053388222
2024-07-01,SKEW52,-0.02455230532371769
2024-07-01,TVLC,-0.03846153846153846
2024-07-08,VOLC,-0.22569169960474303
2024-07-08,MAXRET,0.069433465085639
2024-07-08,CRASH8,0.49855072463768113
2024-07-08,BETA26,0.33702239789196303
2024-07-08,NEWC,0.3902342763244642
2024-07-08,SKEW52,-0.35321286767684956
2024-07-08,TVLC,0.5989010989010989
2024-07-15,VOLC,0.12108036890645585
2024-07-15,MAXRET,0.006324110671936758
2024-07-15,CRASH8,-0.283399209486166
2024-07-15,BETA26,-0.17417654808959157
2024-07-15,NEWC,-0.23761985822796658
2024-07-15,SKEW52,0.1692731545255652
2024-07-15,TVLC,-0.1868131868131868
2024-07-22,VOLC,0.5441370223978919
2024-07-22,MAXRET,0.3752305665349143
2024-07-22,CRASH8,-0.7223978919631093
2024-07-22,BETA26,-0.6649538866930171
2024-07-22,NEWC,-0.6857105503938491
2024-07-22,SKEW52,0.3600194473705535
2024-07-22,TVLC,-0.37912087912087916
2024-07-29,VOLC,-0.0005270092226613965
2024-07-29,MAXRET,-0.09907773386034253
2024-07-29,CRASH8,-0.19222661396574436
2024-07-29,BETA26,-0.1691699604743083
2024-07-29,NEWC,0.05508775388837764
2024-07-29,SKEW52,0.126698882512836
2024-07-29,TVLC,0.30769230769230765
2024-08-05,VOLC,0.4571805006587614
2024-08-05,MAXRET,0.4025032938076416
2024-08-05,CRASH8,-0.419631093544137
2024-08-05,BETA26,-0.28524374176548084
2024-08-05,NEWC,-0.4195429050334337
2024-08-05,SKEW52,0.22334642102083965
2024-08-05,TVLC,-0.3516483516483516
2024-08-12,VOLC,-0.38774703557312246
2024-08-12,MAXRET,0.12108036890645585
2024-08-12,CRASH8,0.5978919631093544
2024-08-12,BETA26,0.3204216073781291
2024-08-12,NEWC,0.4040713782264764
2024-08-12,SKEW52,-0.19057686499546966
2024-08-12,TVLC,-0.11538461538461539
2024-08-19,VOLC,0.8109158186864014
2024-08-19,MAXRET,0.6334258402713535
2024-08-19,CRASH8,-0.7361001317523056
2024-08-19,BETA26,-0.5877470355731225
2024-08-19,NEWC,-0.5439088753714055
2024-08-19,SKEW52,0.28918755662941714
2024-08-19,TVLC,-0.2802197802197803
2024-08-26,VOLC,-0.08788159111933394
2024-08-26,MAXRET,0.010175763182238668
2024-08-26,CRASH8,-0.03662714097496706
2024-08-26,BETA26,0.09209486166007903
2024-08-26,NEWC,0.17245468010181086
2024-08-26,SKEW52,0.035638779824826335
2024-08-26,TVLC,0.021978021978021976
2024-09-02,VOLC,-0.0977104532839963
2024-09-02,MAXRET,-0.10360777058279372
2024-09-02,CRASH8,0.0845513413506013
2024-09-02,BETA26,0.21897233201581026
2024-09-02,NEWC,0.04198594827428393
2024-09-02,SKEW52,-0.23527635155542131
2024-09-02,TVLC,0.12087912087912088
2024-09-09,VOLC,-0.44565217391304346
2024-09-09,MAXRET,-0.3694495837187789
2024-09-09,CRASH8,0.48344125809435706
2024-09-09,BETA26,0.410935441370224
2024-09-09,NEWC,0.2821039334462218
2024-09-09,SKEW52,0.16913319238900631
2024-09-09,TVLC,0.0879120879120879
2024-09-16,VOLC,-0.318686401480111
2024-09-16,MAXRET,0.008788159111933395
2024-09-16,CRASH8,0.5681082331174838
2024-09-16,BETA26,0.46521739130434775
2024-09-16,NEWC,0.40093380495610526
2024-09-16,SKEW52,-0.3776804590758079
2024-09-16,TVLC,-0.14725274725274726
2024-09-23,VOLC,0.01156336725254394
2024-09-23,MAXRET,0.09655411655874191
2024-09-23,CRASH8,-0.16385291396854768
2024-09-23,BETA26,-0.09209486166007903
2024-09-23,NEWC,-0.11998154488192182
2024-09-23,SKEW52,0.08426457263666566
2024-09-23,TVLC,0.16923076923076924
2024-09-30,VOLC,0.02983348751156337
2024-09-30,MAXRET,-0.04787234042553192
2024-09-30,CRASH8,0.08591581868640147
2024-09-30,BETA26,0.007905138339920948
2024-09-30,NEWC,0.025136405104221632
2024-09-30,SKEW52,-0.03636363636363636
2024-09-30,TVLC,-0.006593406593406593
2024-10-07,VOLC,-0.11105080330004342
2024-10-07,MAXRET,-0.007815892314372557
2024-10-07,CRASH8,0.059320074005550415
2024-10-07,BETA26,0.11554677206851119
2024-10-07,NEWC,-0.0587420957295201
2024-10-07,SKEW52,-0.17035573122529643
2024-10-07,TVLC,-0.0857142857142857
2024-10-14,VOLC,0.37168910117238385
2024-10-14,MAXRET,0.22210160660008685
2024-10-14,CRASH8,-0.5520351526364478
2024-10-14,BETA26,-0.5559947299077733
2024-10-14,NEWC,-0.42992482077825295
2024-10-14,SKEW52,-0.12424242424242424
2024-10-14,TVLC,0.0945054945054945
2024-10-21,VOLC,0.31144159791576204
2024-10-21,MAXRET,0.1075770733825445
2024-10-21,CRASH8,-0.4259661311333044
2024-10-21,BETA26,-0.5826086956521739
2024-10-21,NEWC,-0.44121720147302207
2024-10-21,SKEW52,0.057048748353096174
2024-10-21,TVLC,0.01978021978021978
2024-10-28,VOLC,-0.5011940946591402
2024-10-28,MAXRET,-0.38080764220581853
2024-10-28,CRASH8,0.4021927920104212
2024-10-28,BETA26,0.4854147394387912
2024-10-28,NEWC,0.29121312522471887
2024-10-28,SKEW52,-0.2096179183135705
2024-10-28,TVLC,-0.054945054945054944
2024-11-04,VOLC,0.0009769865392965696
2024-11-04,MAXRET,0.05112896222318714
2024-11-04,CRASH8,0.11409031697785496
2024-11-04,BETA26,-0.015032377428307124
2024-11-04,NEWC,-0.1450636596943417
2024-11-04,SKEW52,-0.09762845849802369
2024-11-04,TVLC,0.23076923076923075
2024-11-11,VOLC,-0.1503473729917499
2024-11-11,MAXRET,-0.13818931828050368
2024-11-11,CRASH8,0.09313938341293963
2024-11-11,BETA26,-0.04509713228492137
2024-11-11,NEWC,-0.2731887483465297
2024-11-11,SKEW52,0.08748353096179183
2024-11-11,TVLC,-0.04615384615384615
2024-11-18,VOLC,-0.05851063829787234
2024-11-18,MAXRET,-0.00510204081632653
2024-11-18,CRASH8,0.24250976986539294
2024-11-18,BETA26,0.038274745605920445
2024-11-18,NEWC,0.05385596946736038
2024-11-18,SKEW52,0.06613965744400527
2024-11-18,TVLC,-0.7098901098901099
2024-11-25,VOLC,0.13840642640034737
2024-11-25,MAXRET,0.08760312635692576
2024-11-25,CRASH8,0.10475466782457664
2024-11-25,BETA26,-0.1389916743755782
2024-11-25,NEWC,0.03431146441872153
2024-11-25,SKEW52,0.24637681159420288
2024-11-25,TVLC,-0.5604395604395604
2024-12-02,VOLC,0.2470690403821103
2024-12-02,MAXRET,0.24359531046461136
2024-12-02,CRASH8,-0.1873643074250977
2024-12-02,BETA26,-0.1836262719703978
2024-12-02,NEWC,-0.16781129195928526
2024-12-02,SKEW52,0.1885375494071146
2024-12-02,TVLC,0.2879120879120879
2024-12-09,VOLC,0.0832609639600521
2024-12-09,MAXRET,0.04287885366912723
2024-12-09,CRASH8,-0.2206904038211029
2024-12-09,BETA26,-0.3664785062961355
2024-12-09,NEWC,-0.22601048477078756
2024-12-09,SKEW52,-0.13122529644268774
2024-12-09,TVLC,-0.14285714285714285
2024-12-16,VOLC,-0.03506296135475467
2024-12-16,MAXRET,-0.004450716456795484
2024-12-16,CRASH8,-0.004342162396873643
2024-12-16,BETA26,-0.4116369952236214
2024-12-16,NEWC,-0.01102092923576024
2024-12-16,SKEW52,0.17641633728590247
2024-12-16,TVLC,-0.006593406593406593
2024-12-23,VOLC,0.07642205818497612
2024-12-23,MAXRET,0.19333478072079896
2024-12-23,CRASH8,0.33130699088145893
2024-12-23,BETA26,0.6118106817194963
2024-12-23,NEWC,0.20280166899480373
2024-12-23,SKEW52,-0.12555994729907774
2024-12-23,TVLC,-0.01098901098901099
2024-12-30,VOLC,0.5105297438124186
2024-12-30,MAXRET,0.3003690838037342
2024-12-30,CRASH8,-0.5779418150238819
2024-12-30,BETA26,-0.39307425097698656
2024-12-30,NEWC,-0.4012145751477471
2024-12-30,SKEW52,-0.2853754940711462
2024-12-30,TVLC,0.389010989010989
2025-01-06,VOLC,0.2278549717759444
2025-01-06,MAXRET,-0.0021710811984368217
2025-01-06,CRASH8,-0.37386018237082064
2025-01-06,BETA26,-0.08108988276161529
2025-01-06,NEWC,-0.3698298176158386
2025-01-06,SKEW52,-0.10566534914361
2025-01-06,TVLC,0.4241758241758242
2025-01-13,VOLC,0.2727551020408163
2025-01-13,MAXRET,0.21765306122448977
2025-01-13,CRASH8,-0.1724924012158055
2025-01-13,BETA26,-0.39785062961354756
2025-01-13,NEWC,-0.1583016550633823
2025-01-13,SKEW52,-0.07852437417654808
2025-01-13,TVLC,-0.06813186813186813
2025-01-20,VOLC,0.3798979591836734
2025-01-20,MAXRET,0.2471428571428571
2025-01-20,CRASH8,-0.5889057750759878
2025-01-20,BETA26,-0.5838037342596614
2025-01-20,NEWC,-0.4527749199195143
2025-01-20,SKEW52,0.03311748381128584
2025-01-20,TVLC,0.11208791208791209
2025-01-27,VOLC,0.3475510204081632
2025-01-27,MAXRET,0.052653061224489796
2025-01-27,CRASH8,-0.3761224489795918
2025-01-27,BETA26,-0.5486322188449847
2025-01-27,NEWC,-0.1629163602807884
2025-01-27,SKEW52,0.22516188714153562
2025-01-27,TVLC,-0.06813186813186813
2025-02-03,VOLC,0.06591836734693876
2025-02-03,MAXRET,-0.017040816326530612
2025-02-03,CRASH8,-0.1213265306122449
2025-02-03,BETA26,0.04971775944420321
2025-02-03,NEWC,-0.16200379812119672
2025-02-03,SKEW52,-0.014569842738205366
2025-02-03,TVLC,-0.21318681318681318
2025-02-10,VOLC,0.30525810324129654
2025-02-10,MAXRET,0.023289315726290515
2025-02-10,CRASH8,-0.22918367346938773
2025-02-10,BETA26,-0.3355405992184108
2025-02-10,NEWC,-0.20225259231792453
2025-02-10,SKEW52,0.188945420906568
2025-02-10,TVLC,0.12087912087912088
2025-02-17,VOLC,-0.13536614645858341
2025-02-17,MAXRET,0.13123649459783912
2025-02-17,CRASH8,0.19979591836734692
2025-02-17,BETA26,0.31382978723404253
2025-02-17,NEWC,-0.03314041526938208
2025-02-17,SKEW52,-0.1757631822386679
2025-02-17,TVLC,0.1252747252747253
2025-02-24,VOLC,0.4575750300120048
2025-02-24,MAXRET,0.22410564225690274
2025-02-24,CRASH8,-0.5322929171668667
2025-02-24,BETA26,-0.4896873643074251
2025-02-24,NEWC,-0.33039553135953525
2025-02-24,SKEW52,0.29370952821461616
2025-02-24,TVLC,-0.07692307692307693
2025-03-03,VOLC,-0.2763505402160864
2025-03-03,MAXRET,0.14036014405762304
2025-03-03,CRASH8,0.24955582232893156
2025-03-03,BETA26,0.09444203213200174
2025-03-03,NEWC,0.18721933147833525
2025-03-03,SKEW52,0.06961147086031452
2025-03-03,TVLC,0.221978021978022
2025-03-10,VOLC,0.026074429771908762
2025-03-10,MAXRET,0.1673469387755102
2025-03-10,CRASH8,0.014069627851140454
2025-03-10,BETA26,0.06860616587060356
2025-03-10,NEWC,0.12982397459875328
2025-03-10,SKEW52,0.061984368215371254
2025-03-10,TVLC,-0.24395604395604395
2025-03-17,VOLC,0.23466986794717884
2025-03-17,MAXRET,0.19356542617046818
2025-03-17,CRASH8,-0.1499639855942377
2025-03-17,BETA26,-0.2909183673469387
2025-03-17,NEWC,0.0058115800689785965
2025-03-17,SKEW52,0.16999565783760315
2025-03-17,TVLC,0.23956043956043957
2025-03-24,VOLC,0.32801920768307324
2025-03-24,MAXRET,-0.015222088835534215
2025-03-24,CRASH8,-0.42597839135654264
2025-03-24,BETA26,-0.21704081632653058
2025-03-24,NEWC,-0.5126678153411366
2025-03-24,SKEW52,-0.2376248371689101
2025-03-24,TVLC,0.4065934065934066
2025-03-31,VOLC,-0.12595438175270107
2025-03-31,MAXRET,0.09262905162064825
2025-03-31,CRASH8,0.48168067226890754
2025-03-31,BETA26,0.34918367346938767
2025-03-31,NEWC,0.20374150952567938
2025-03-31,SKEW52,-0.07631350412505426
2025-03-31,TVLC,0.13406593406593406
2025-04-07,VOLC,-0.16581032412965185
2025-04-07,MAXRET,-0.11923169267707083
2025-04-07,CRASH8,0.09551020408163265
2025-04-07,BETA26,0.04377551020408163
2025-04-07,NEWC,0.12554934132487644
2025-04-07,SKEW52,0.31437255753365173
2025-04-07,TVLC,0.3054945054945055
2025-04-14,VOLC,-0.30842737094837935
2025-04-14,MAXRET,-0.24043217286914764
2025-04-14,CRASH8,0.563889555822329
2025-04-14,BETA26,0.4389435774309724
2025-04-14,NEWC,0.3278681599840404
2025-04-14,SKEW52,-0.26726009552757274
2025-04-14,TVLC,-0.5464285714285714
2025-04-21,VOLC,0.5096278511404562
2025-04-21,MAXRET,0.46016806722689074
2025-04-21,CRASH8,-0.5004081632653061
2025-04-21,BETA26,-0.5795438175270108
2025-04-21,NEWC,-0.3395243662186599
2025-04-21,SKEW52,0.1506730351715154
2025-04-21,TVLC,0.3071428571428571
2025-04-28,VOLC,-0.3054501800720288
2025-04-28,MAXRET,-0.20739495798319327
2025-04-28,CRASH8,0.3834333733493397
2025-04-28,BETA26,0.4661224489795918
2025-04-28,NEWC,0.20921395805727283
2025-04-28,SKEW52,-0.12418584455058619
2025-04-28,TVLC,-0.33928571428571425
2025-05-05,VOLC,0.22359771194399383
2025-05-05,MAXRET,0.192948006488517
2025-05-05,CRASH8,-0.3890996398559423
2025-05-05,BETA26,-0.2139255702280912
2025-05-05,NEWC,-0.2810725481410259
2025-05-05,SKEW52,-0.2299174989144594
2025-05-05,TVLC,0.19999999999999998
2025-05-12,VOLC,0.0040980107572782375
2025-05-12,MAXRET,-0.05156663536241783
2025-05-12,CRASH8,0.045570228091236495
2025-05-12,BETA26,-0.09983193277310923
2025-05-12,NEWC,-0.022330387768153815
2025-05-12,SKEW52,0.20397307859313937
2025-05-12,TVLC,-0.10714285714285714
2025-05-19,VOLC,0.46657559976094937
2025-05-19,MAXRET,0.37402885682574916
2025-05-19,CRASH8,-0.24878340305643298
2025-05-19,BETA26,-0.6255462184873949
2025-05-19,NEWC,-0.2069083348460294
2025-05-19,SKEW52,0.2232957012592271
2025-05-19,TVLC,0.07857142857142857
2025-05-26,VOLC,0.3248527277384103
2025-05-26,MAXRET,0.3236574746008708
2025-05-26,CRASH8,-0.37539486041150855
2025-05-26,BETA26,-0.4010084033613445
2025-05-26,NEWC,-0.26070620977504244
2025-05-26,SKEW52,-0.0898827616152844
2025-05-26,TVLC,-0.2821428571428571
2025-06-02,VOLC,0.3617348245539144
2025-06-02,MAXRET,-0.0353453427815248
2025-06-02,CRASH8,-0.38239562878852557
2025-06-02,BETA26,-0.22199279711884753
2025-06-02,NEWC,-0.1552879929498574
2025-06-02,SKEW52,0.15099869735128094
2025-06-02,TVLC,-0.028571428571428564
2025-06-09,VOLC,0.43174250832408434
2025-06-09,MAXRET,-0.028771450525057623
2025-06-09,CRASH8,-0.5206181166225561
2025-06-09,BETA26,-0.7079471788715486
2025-06-09,NEWC,-0.5829384019093767
2025-06-09,SKEW52,0.08380373425966132
2025-06-09,TVLC,0.2785714285714285
2025-06-16,VOLC,-0.45940408093571244
2025-06-16,MAXRET,0.2285494749423717
2025-06-16,CRASH8,0.5480235635618543
2025-06-16,BETA26,0.6100840336134454
2025-06-16,NEWC,0.4000256271507325
2025-06-16,SKEW52,-0.00520408163265306
2025-06-16,TVLC,-0.2964285714285714
2025-06-23,VOLC,0.3777853666865875
2025-06-23,MAXRET,0.2506616579868522
2025-06-23,CRASH8,-0.3994706736105182
2025-06-23,BETA26,-0.26280912364945974
2025-06-23,NEWC,-0.3558772123280345
2025-06-23,SKEW52,-0.3907142857142856
2025-06-23,TVLC,0.07857142857142857
2025-06-30,VOLC,-0.4026295569025869
2025-06-30,MAXRET,-0.3080338085887475
2025-06-30,CRASH8,0.3502091692990694
2025-06-30,BETA26,0.5828091236494598
2025-06-30,NEWC,0.09751932249036963
2025-06-30,SKEW52,-0.5313265306122448
2025-06-30,TVLC,-0.125
2025-07-07,VOLC,-0.10637752924101425
2025-07-07,MAXRET,-0.14257662426363865
2025-07-07,CRASH8,0.1025356441560659
2025-07-07,BETA26,0.2942030222829335
2025-07-07,NEWC,-0.08731480494431079
2025-07-07,SKEW52,-0.11204081632653061
2025-07-07,TVLC,0.10714285714285714
2025-07-14,VOLC,0.009732775548535815
2025-07-14,MAXRET,-0.02655169469819858
2025-07-14,CRASH8,0.05788440194655511
2025-07-14,BETA26,0.050712883121318185
2025-07-14,NEWC,0.14128346677786036
2025-07-14,SKEW52,0.17301320528211284
2025-07-14,TVLC,0.12857142857142856
2025-07-21,VOLC,0.3435499018184923
2025-07-21,MAXRET,0.3502945445231793
2025-07-21,CRASH8,-0.6191411252454537
2025-07-21,BETA26,-0.7566806112866046
2025-07-21,NEWC,-0.4583920517760982
2025-07-21,SKEW52,0.14823529411764705
2025-07-21,TVLC,0.24285714285714283
2025-07-28,VOLC,-0.48894390847775976
2025-07-28,MAXRET,-0.44847605224963716
2025-07-28,CRASH8,0.504738324938103
2025-07-28,BETA26,0.45052505762827627
2025-07-28,NEWC,0.09700696177675996
2025-07-28,SKEW52,-0.08168067226890756
2025-07-28,TVLC,-0.22499999999999998
2025-08-04,VOLC,0.1432596260565184
2025-08-04,MAXRET,0.0070861436011269525
2025-08-04,CRASH8,-0.3243404763937505
2025-08-04,BETA26,-0.2474173994706736
2025-08-04,NEWC,-0.29567482847890086
2025-08-04,SKEW52,0.04633853541416567
2025-08-04,TVLC,0.7107142857142856
2025-08-11,VOLC,-0.14522325621104754
2025-08-11,MAXRET,-0.28660462733714676
2025-08-11,CRASH8,-0.04746862460513959
2025-08-11,BETA26,-0.10620677879279432
2025-08-11,NEWC,-0.34229965341737884
2025-08-11,SKEW52,-0.0912845138055222
2025-08-11,TVLC,0.039285714285714285
2025-08-18,VOLC,0.46298984034833085
2025-08-18,MAXRET,0.4055323145223256
2025-08-18,CRASH8,-0.4012635533168274
2025-08-18,BETA26,-0.5483650644582942
2025-08-18,NEWC,0.07931771603614259
2025-08-18,SKEW52,0.23505402160864344
2025-08-18,TVLC,0.18928571428571428
2025-08-25,VOLC,-0.17527533509775464
2025-08-25,MAXRET,-0.19824127038333475
2025-08-25,CRASH8,0.09741313070946811
2025-08-25,BETA26,0.1513702723469649
2025-08-25,NEWC,0.0007258357339352142
2025-08-25,SKEW52,0.17906362545018004
2025-08-25,TVLC,0.3607142857142856
2025-09-01,VOLC,-0.22376846239221376
2025-09-01,MAXRET,0.058567403739434816
2025-09-01,CRASH8,0.5834542815674891
2025-09-01,BETA26,0.5524630752155724
2025-09-01,NEWC,0.07589015840367073
2025-09-01,SKEW52,-0.22237695078031214
2025-09-01,TVLC,0.5785714285714285
2025-09-08,VOLC,0.2281083696178036
2025-09-08,MAXRET,0.1655378164812127
2025-09-08,CRASH8,-0.31255869546657555
2025-09-08,BETA26,-0.4229488602407581
2025-09-08,NEWC,-0.19958063648916752
2025-09-08,SKEW52,0.2967106842737095
2025-09-08,TVLC,0.38928571428571423
2025-09-15,VOLC,0.44162231898080956
2025-09-15,MAXRET,0.3134978229317852
2025-09-15,CRASH8,-0.5591223426961496
2025-09-15,BETA26,-0.5490480662511739
2025-09-15,NEWC,-0.42179325961525904
2025-09-15,SKEW52,-0.024345738295318126
2025-09-15,TVLC,-0.06071428571428571
2025-09-22,VOLC,-0.04249314626673117
2025-09-22,MAXRET,-0.1481212707627802
2025-09-22,CRASH8,-0.1128850185453959
2025-09-22,BETA26,-0.34961154273029965
2025-09-22,NEWC,-0.38325073196904375
2025-09-22,SKEW52,0.018487394957983194
2025-09-22,TVLC,0.3735294117647059
2025-09-29,VOLC,0.2237087859729369
2025-09-29,MAXRET,0.0511911568515342
2025-09-29,CRASH8,-0.42952749556523134
2025-09-29,BETA26,-0.39264065568172113
2025-09-29,NEWC,-0.35012818833026355
2025-09-29,SKEW52,-0.18588235294117647
2025-09-29,TVLC,-0.008823529411764706
2025-10-06,VOLC,0.19675324675324682
2025-10-06,MAXRET,0.2696969696969697
2025-10-06,CRASH8,0.07071440090308015
2025-10-06,BETA26,-0.049688380431998636
2025-10-06,NEWC,0.1976597218918814
2025-10-06,SKEW52,-0.01844104840775207
2025-10-06,TVLC,-0.23529411764705882
2025-10-13,VOLC,-0.26992481203007523
2025-10-13,MAXRET,-0.1304853041695147
2025-10-13,CRASH8,0.2177625309700781
2025-10-13,BETA26,0.07666695125074703
2025-10-13,NEWC,-0.04150258478835123
2025-10-13,SKEW52,-0.032442585161786046
2025-10-13,TVLC,-0.27941176470588236
2025-10-20,VOLC,0.08981544771018456
2025-10-20,MAXRET,-0.1511278195488722
2025-10-20,CRASH8,-0.35620490620490625
2025-10-20,BETA26,-0.6077862204388287
2025-10-20,NEWC,-0.048824760607200444
2025-10-20,SKEW52,-0.016733543925552805
2025-10-20,TVLC,-0.14705882352941177
2025-10-27,VOLC,0.23023074928701065
2025-10-27,MAXRET,0.2601114856105782
2025-10-27,CRASH8,-0.09945317840054682
2025-10-27,BETA26,-0.08887560829847178
2025-10-27,NEWC,-0.24587743337917203
2025-10-27,SKEW52,0.05660377358490566
2025-10-27,TVLC,-0.27450980392156865
2025-11-03,VOLC,0.30518172173965186
2025-11-03,MAXRET,0.18090653215914645
2025-11-03,CRASH8,-0.5104325091741357
2025-11-03,BETA26,-0.567062238538376
2025-11-03,NEWC,-0.1711046519082542
2025-11-03,SKEW52,-0.10262101938017586
