week,symbol,cluster_id,signal,side,w
2022-06-06,AAVE,,-0.6687749923764681,-1,-0.031900799022816874
2022-06-06,ADA,,-0.4778613359431878,-1,-0.02552138510215851
2022-06-06,ALGO,,0.24339748507720269,1,0.00987625960134504
2022-06-06,ATOM,,0.04709009431567585,0,0.0
2022-06-06,AVAX,,0.14295231424437138,0,0.0
2022-06-06,BCH,,0.055637888828078914,0,0.0
2022-06-06,BNB,,0.011816509613057496,0,0.0
2022-06-06,BTC,,0.03712297000916062,0,0.0
2022-06-06,CAKE,,0.404832517419839,1,0.08588665435142277
2022-06-06,CHZ,,-0.38442686289537725,-1,-0.019121604753666827
2022-06-06,DASH,,0.022078863250676532,0,0.0
2022-06-06,DEXE,,0.5467324397591604,1,0.15746281947561758
2022-06-06,DOGE,,0.05359967409465518,0,0.0
2022-06-06,DOT,,-0.012071124130756901,0,0.0
2022-06-06,ETC,,-0.5693622874503009,-1,-0.031862750832855724
2022-06-06,ETH,,-0.03582663239357527,0,0.0
2022-06-06,FET,,0.09587333364558795,0,0.0
2022-06-06,FIL,,0.16038220481912413,1,0.0001045075748730939
2022-06-06,HBAR,,-0.19694019166673377,-1,-0.006438077388928988
2022-06-06,ICP,,-0.10404629069640964,-1,-2.5318654838058248e-08
2022-06-06,JST,,0.15354485070884277,1,1.3443944541206377e-11
2022-06-06,LINK,,-0.39850940975665033,-1,-0.021337216595829978
2022-06-06,LTC,,-0.11983527359182494,-1,-0.0010076649372588624
2022-06-06,NEAR,,-0.16592640946183707,-1,-0.003746908663097692
2022-06-06,NEXO,,0.17486440469232475,1,0.000802353499303302
2022-06-06,QNT,,0.08384180652502352,0,0.0
2022-06-06,SHIB,,0.2581906637519083,1,0.015760902238591307
2022-06-06,SOL,,-0.2582156007056653,-1,-0.028184279785653955
2022-06-06,STX,,-0.012423820444987927,0,0.0
2022-06-06,TRX,,0.3153115200278838,1,0.04311775264818493
2022-06-06,UNI,,0.025948192774772536,0,0.0
2022-06-06,VET,,0.2286133172333411,1,0.00948556859807628
2022-06-06,XLM,,-0.23797453264045293,-1,-0.010892616975229337
2022-06-06,XRP,,0.20403772924898772,1,0.005232535110415213
2022-06-06,ZEC,,0.37632598411456064,1,0.09232983408679585
2022-06-13,AAVE,,-0.7976727036273544,-1,-0.04336009211057871
2022-06-13,ADA,,-0.45135885580575597,-1,-0.027208318063910043
2022-06-13,ALGO,,0.3884548161319749,1,0.04177016897110799
2022-06-13,ATOM,,0.32455336884530445,1,0.01994353589575671
2022-06-13,AVAX,,0.43373846239876107,1,0.05840039356324032
2022-06-13,BCH,,-0.05761713441000144,0,0.0
