week,symbol,cluster_id,signal,side,w
2021-01-04,DOGE,,-0.264637440558236,-1,-0.018689495553453513
2021-01-04,DOT,,-0.30514001669432017,-1,-0.020917964366902502
2021-01-04,ETC,,0.024841659413301787,0,0.0
2021-01-04,ETH,,-0.3014262628879469,-1,-0.06023520660849609
2021-01-04,FET,,0.16337037454970693,1,0.08715918706546613
2021-01-04,FIL,,0.43684185313276436,1,0.08172061908896536
2021-01-04,HBAR,,0.40463191231535206,1,0.038330549516407235
2021-01-04,JST,,0.34673768689562334,1,0.09179760343925802
2021-01-04,LINK,,0.1288737800754345,0,0.0
2021-01-04,LTC,,-0.33971178486476283,-1,-0.06812289484939278
2021-01-04,NEAR,,0.568509122912985,1,0.09993713445184552
2021-01-04,SOL,,0.32305103669150764,1,0.024856377045473402
2021-01-04,STX,,-0.14697008155726046,0,0.0
2021-01-04,TRX,,-0.16919824324534222,-1,-0.09962327710123439
2021-01-04,UNI,,-0.11312304951704069,0,0.0
2021-01-04,VET,,-0.3167472622994983,-1,-0.03592811361121277
2021-01-04,XLM,,-0.13039425359527299,0,0.0
2021-01-04,XRP,,0.42812422192196586,1,0.027302662431180572
2021-01-04,ZEC,,-0.10402904232806053,0,0.0
2021-01-11,AAVE,,0.27057412310310114,1,0.026191783195854725
2021-01-11,ADA,,-0.014791548259494419,0,0.0
2021-01-11,ALGO,,0.13509498070092793,1,0.030964010216552543
2021-01-11,ATOM,,0.11533470937533873,0,0.0
2021-01-11,AVAX,,-0.27114843906830116,-1,-0.022127767244694674
2021-01-11,BCH,,0.06504375037311154,0,0.0
2021-01-11,BNB,,0.20651898472985192,1,0.04368571197355084
2021-01-11,BTC,,-0.1252612835792323,0,-0.006434689586360329
2021-01-11,CHZ,,-0.02145999163921738,0,-0.0021594827681135145
2021-01-11,DASH,,-0.16140803809321644,-1,-0.033947121514752855
2021-01-11,DOGE,,-0.7441273182109962,-1,-0.022799910403732852
2021-01-11,DOT,,-0.5382407113585612,-1,-0.024699853788682422
2021-01-11,ETC,,-0.005658869775638235,0,0.0
2021-01-11,ETH,,-0.22292302370108946,-1,-0.054641836285007885
2021-01-11,FET,,0.2021811650838441,1,0.036605798910803636
2021-01-11,FIL,,0.5055532559317468,1,0.04708783204693542
2021-01-11,HBAR,,0.25210103589545285,1,0.023158307752035492
2021-01-11,JST,,0.46746160450798796,1,0.055323604680076265
2021-01-11,LINK,,0.12422183584135722,0,0.0
2021-01-11,LTC,,0.049912602194495406,0,-0.004400072902989022
2021-01-11,NEAR,,0.41006481575471665,1,0.04903408200550203
2021-01-11,SOL,,-0.06175790335824223,0,0.0016054789119878468
2021-01-11,STX,,-0.007508294036087248,0,0.0
