week,factor,ic
2025-12-08,RMOM1w,-0.012027438555476947
2025-12-08,RMOM2w,0.12399643175735951
2025-12-08,SMBC,-0.20889599803131442
2025-12-08,NetRel,0.2497225305216426
2025-12-08,MomC,0.21498661909009814
2025-12-08,NetMom,0.24732629158612432
2025-12-08,FunC,-0.13893557422969188
2025-12-15,VolC,0.15426497277676954
2025-12-15,MAXRET,0.37691100925897447
2025-12-15,CRASH8,0.15161955150881296
2025-12-15,BETA26,0.11551606288448395
2025-12-15,TVLC,0.49754901960784315
2025-12-15,SKEW52,0.0437121147443012
2025-12-15,NEWC,-0.1664102899334261
2025-12-15,RMOM1w,-0.26660309452766934
2025-12-15,RMOM2w,-0.31791196284105944
2025-12-15,SMBC,0.04475683656833492
2025-12-15,NetRel,-0.3006061640911807
2025-12-15,MomC,-0.366267802762312
2025-12-15,NetMom,-0.2571318990883046
2025-12-15,FunC,-0.2801120448179272
2025-12-22,VolC,-0.03559014426774124
2025-12-22,MAXRET,0.21590944046264113
2025-12-22,CRASH8,0.26069703774339414
2025-12-22,BETA26,0.5388926862611073
2025-12-22,TVLC,0.03186274509803922
2025-12-22,SKEW52,0.08042346111158541
2025-12-22,NEWC,0.3421732750304242
2025-12-22,RMOM1w,0.05706112153557477
2025-12-22,RMOM2w,-0.40016610784705775
2025-12-22,SMBC,0.3423974899258667
2025-12-22,NetRel,-0.25936993084606846
2025-12-22,MomC,-0.39764372942877363
2025-12-22,NetMom,-0.22563841097993773
2025-12-22,FunC,-0.07450980392156864
2025-12-29,VolC,0.19290042757390263
2025-12-29,MAXRET,0.11649081792734321
2025-12-29,CRASH8,-0.11446061090774863
2025-12-29,BETA26,-0.1738397718434016
2025-12-29,TVLC,0.03676470588235294
2025-12-29,SKEW52,-0.2706394604285836
2025-12-29,NEWC,-0.0332574456309916
2025-12-29,RMOM1w,0.1950536774431696
2025-12-29,RMOM2w,0.009197453013011782
2025-12-29,SMBC,0.14220677350887448
2025-12-29,NetRel,-0.01920942542474174
2025-12-29,MomC,-0.05109354332646344
2025-12-29,NetMom,-0.12843843061801125
2025-12-29,FunC,-0.010924369747899159
2026-01-05,VolC,0.46734750376818734
2026-01-05,MAXRET,0.49226368082684807
2026-01-05,CRASH8,-0.1160601679534898
2026-01-05,BETA26,-0.3870005229321112
2026-01-05,TVLC,-0.04411764705882353
2026-01-05,SKEW52,-0.12234269614957739
2026-01-05,NEWC,-0.2194806818977744
2026-01-05,RMOM1w,-0.13697745239779752
2026-01-05,RMOM2w,-0.18096527115567998
2026-01-05,SMBC,-0.1410993878618229
2026-01-05,NetRel,-0.20310765815760265
2026-01-05,MomC,-0.3459042111415301
2026-01-05,NetMom,-0.30743286765417116
2026-01-05,FunC,0.12016806722689076
2026-01-12,VolC,0.46144144698391226
2026-01-12,MAXRET,0.5326832569442309
2026-01-12,CRASH8,-0.26174290196560956
2026-01-12,BETA26,-0.543203420591221
2026-01-12,TVLC,-0.056372549019607844
2026-01-12,SKEW52,-0.19047212498932808
2026-01-12,NEWC,-0.051378292510412565
2026-01-12,RMOM1w,-0.14312959488141747
2026-01-12,RMOM2w,-0.18108831400535239
2026-01-12,SMBC,-0.10615521855486174
2026-01-12,NetRel,-0.11132929223939213
2026-01-12,MomC,-0.44962933341536193
2026-01-12,NetMom,-0.1174560943368622
2026-01-12,FunC,-0.07226890756302522
2026-01-19,VolC,0.34707311821341785
2026-01-19,MAXRET,0.2743547940570304
2026-01-19,CRASH8,-0.2352271678612077
2026-01-19,BETA26,-0.3889692085268695
2026-01-19,TVLC,-0.07843137254901962
2026-01-19,SKEW52,-0.3076923076923077
2026-01-19,NEWC,0.10755516701136536
2026-01-19,RMOM1w,0.12455012458088531
2026-01-19,RMOM2w,0.11544495370512782
2026-01-19,SMBC,0.04810052600818236
2026-01-19,NetRel,-0.27781097925382053
2026-01-19,MomC,0.010735488633916762
2026-01-19,NetMom,-0.17283955174979512
2026-01-19,FunC,0.07703081232492998
2026-01-26,VolC,0.30985265618751734
2026-01-26,MAXRET,0.04457227229382633
2026-01-26,CRASH8,-0.5245624288658527
2026-01-26,BETA26,-0.43455658433049316
2026-01-26,TVLC,-0.3823529411764707
2026-01-26,SKEW52,-0.12507470332109621
2026-01-26,NEWC,0.06875086908105545
2026-01-26,RMOM1w,-0.018118059614260665
2026-01-26,RMOM2w,-0.03337537297363807
2026-01-26,SMBC,0.05968324534592944
2026-01-26,NetRel,-0.1413813711260992
2026-01-26,MomC,0.2031745055215479
2026-01-26,NetMom,-0.0989710111789303
2026-01-26,FunC,-0.10448179271708685
2026-02-02,VolC,0.25362207388723124
2026-02-02,MAXRET,0.3248638838475499
2026-02-02,CRASH8,0.09963394752222463
2026-02-02,BETA26,0.15389584422775232
2026-02-02,TVLC,-0.31617647058823534
2026-02-02,SKEW52,0.15444378041492357
2026-02-02,NEWC,0.20289009505286412
2026-02-02,RMOM1w,-0.14688240179642562
2026-02-02,RMOM2w,-0.24888492417484392
2026-02-02,SMBC,0.03406501806057239
2026-02-02,NetRel,-0.1546145308631435
2026-02-02,MomC,-0.15739333722969026
2026-02-02,NetMom,0.06517051326792381
2026-02-02,FunC,0.13897450811702744
2026-02-09,VolC,0.18673290473407367
2026-02-09,MAXRET,0.023144360023378146
2026-02-09,CRASH8,-0.22107724014888186
2026-02-09,BETA26,-0.4978006090621059
2026-02-09,TVLC,0.11029411764705883
2026-02-09,SKEW52,-0.14578293823576843
2026-02-09,NEWC,0.08859246993953306
2026-02-09,RMOM1w,-0.04237288135593221
2026-02-09,RMOM2w,0.05862068965517242
2026-02-09,SMBC,-0.04106696304529037
2026-02-09,NetRel,0.08750960471271237
2026-02-09,MomC,0.25868296749096975
2026-02-09,NetMom,-0.07082747820097882
2026-02-09,FunC,0.07142857142857144
2026-02-16,VolC,0.21300361211447627
2026-02-16,MAXRET,0.24579049736037792
2026-02-16,CRASH8,-0.016149374019502293
2026-02-16,BETA26,-0.0317758159278969
2026-02-16,TVLC,-0.18382352941176472
2026-02-16,SKEW52,0.11030478955007257
2026-02-16,NEWC,0.17657357402628387
2026-02-16,RMOM1w,0.08296749096971383
2026-02-16,RMOM2w,-0.1311475409836066
2026-02-16,SMBC,0.28052236732425684
2026-02-16,NetRel,-0.2846409971826176
2026-02-16,MomC,-0.05968324534592944
2026-02-16,NetMom,-0.1310313278837909
2026-02-16,FunC,0.22324929971988797
2026-02-23,VolC,0.2372881355932204
2026-02-23,MAXRET,0.10380661294804115
2026-02-23,CRASH8,-0.32630040911747527
2026-02-23,BETA26,-0.2871512504229598
2026-02-23,TVLC,0.05147058823529412
2026-02-23,SKEW52,-0.3710691823899371
2026-02-23,NEWC,0.07692094002278152
2026-02-23,RMOM1w,0.044679077521533765
2026-02-23,RMOM2w,0.14981939427618784
2026-02-23,SMBC,0.0011114198388441235
2026-02-23,NetRel,0.12012294032271834
2026-02-23,MomC,0.24701305918310648
2026-02-23,NetMom,-0.00021355660405537484
2026-02-23,FunC,0.09495798319327732
2026-03-02,VolC,0.03295359822172826
2026-03-02,MAXRET,0.09519310919699918
2026-03-02,CRASH8,0.4647402056126703
2026-03-02,BETA26,0.22704481835799317
2026-03-02,TVLC,-0.03676470588235294
2026-03-02,SKEW52,0.27417571945873825
2026-03-02,NEWC,-0.2095595407195793
2026-03-02,RMOM1w,-0.24745762711864408
2026-03-02,RMOM2w,-0.2296749096971381
2026-03-02,SMBC,-0.020727979994442904
2026-03-02,NetRel,-0.28967813540510545
2026-03-02,MomC,-0.183550986385107
2026-03-02,NetMom,-0.31800131632100076
2026-03-02,FunC,-0.01680672268907563
2026-03-09,VolC,0.2689080300083357
2026-03-09,MAXRET,0.32620172270075026
2026-03-09,CRASH8,-0.35871075298694094
2026-03-09,BETA26,-0.24697776000492175
2026-03-09,TVLC,0.2622549019607843
2026-03-09,SKEW52,-0.36226551226551235
2026-03-09,NEWC,-0.16570793546092713
2026-03-09,RMOM1w,-0.1906640733537094
2026-03-09,RMOM2w,-0.02167268685746041
2026-03-09,SMBC,-0.03878855237565992
2026-03-09,NetRel,-0.07154443780414922
2026-03-09,MomC,-0.12170047235343154
2026-03-09,NetMom,0.09675078141995515
2026-03-09,FunC,-0.28179271708683473
2026-03-16,VolC,0.1823839955543207
2026-03-16,MAXRET,0.014448457904973606
2026-03-16,CRASH8,-0.26612948041122536
2026-03-16,BETA26,-0.07324125626749517
2026-03-16,TVLC,0.37254901960784315
2026-03-16,SKEW52,-0.07026657552973344
2026-03-16,NEWC,0.08573317541556716
2026-03-16,RMOM1w,0.38521811614337326
2026-03-16,RMOM2w,0.3143095304251181
2026-03-16,SMBC,-0.015282919090428341
2026-03-16,NetRel,0.018867924528301886
2026-03-16,MomC,0.1728813559322034
2026-03-16,NetMom,-0.02153399530731404
2026-03-16,FunC,-0.11708683473389356
2026-03-23,VolC,-0.13642678521811616
2026-03-23,MAXRET,-0.19749930536260074
2026-03-23,CRASH8,-0.1034176160044457
2026-03-23,BETA26,0.14423698052846903
2026-03-23,TVLC,-0.16421568627450983
2026-03-23,SKEW52,0.15440874914559127
2026-03-23,NEWC,-0.1756445870173341
2026-03-23,RMOM1w,-0.06290636287857738
2026-03-23,RMOM2w,0.05201444845790498
2026-03-23,SMBC,0.03685880486515071
2026-03-23,NetRel,0.14021931946460248
2026-03-23,MomC,0.13320366768546824
2026-03-23,NetMom,0.06927698838337212
2026-03-23,FunC,-0.04705882352941177
2026-03-30,VolC,0.026285079188663525
2026-03-30,MAXRET,0.11597666018338429
2026-03-30,CRASH8,0.03723256460127814
2026-03-30,BETA26,-0.020948045156725832
2026-03-30,TVLC,-0.30147058823529416
2026-03-30,SKEW52,0.0686414311641172
2026-03-30,NEWC,0.06645511098683536
2026-03-30,RMOM1w,0.12120033342595168
2026-03-30,RMOM2w,-0.17588218949708254
2026-03-30,SMBC,0.1976731887890005
2026-03-30,NetRel,-0.039590388646992415
2026-03-30,MomC,-0.14188260179799045
2026-03-30,NetMom,-0.06470613149606985
2026-03-30,FunC,0.15994397759103643
2026-04-06,VolC,0.21771837281612913
2026-04-06,MAXRET,0.251008077865377
2026-04-06,CRASH8,-0.08060684367051409
2026-04-06,BETA26,-0.05740037221713439
2026-04-06,TVLC,-0.12254901960784316
2026-04-06,SKEW52,0.015442115140943978
2026-04-06,NEWC,-0.09282153736935246
2026-04-06,RMOM1w,-0.13500971722117505
2026-04-06,RMOM2w,-0.148230410251059
2026-04-06,SMBC,0.07012255583050456
2026-04-06,NetRel,-0.16400580551523947
2026-04-06,MomC,-0.25515937547676054
2026-04-06,NetMom,-0.3668216438335397
2026-04-06,FunC,0.10140056022408965
2026-04-13,VolC,-0.09973558963511368
2026-04-13,MAXRET,-0.22993125330512956
2026-04-13,CRASH8,0.17904973603778832
2026-04-13,BETA26,0.15476329631794275
2026-04-13,TVLC,-0.16421568627450983
2026-04-13,SKEW52,0.34178227567750474
2026-04-13,NEWC,-0.22004495762891252
2026-04-13,RMOM1w,0.14045664274948724
2026-04-13,RMOM2w,0.13855103120042303
2026-04-13,SMBC,0.2181385510312004
2026-04-13,NetRel,0.21681986776326398
2026-04-13,MomC,0.3397144368059227
2026-04-13,NetMom,0.22429760118384084
2026-04-13,FunC,-0.08907563025210086
2026-04-20,VolC,0.030301427815970384
2026-04-20,MAXRET,-0.04336329984135377
2026-04-20,CRASH8,-0.06441036488630354
2026-04-20,BETA26,-0.01694915254237288
2026-04-20,TVLC,0.16666666666666669
2026-04-20,SKEW52,0.0784705773785721
2026-04-20,NEWC,0.08671162313005698
2026-04-20,RMOM1w,0.06737176097303015
2026-04-20,RMOM2w,-0.013061872025383392
2026-04-20,SMBC,-0.0002644103648863035
2026-04-20,NetRel,0.11264312207708434
2026-04-20,MomC,0.011581173982020094
2026-04-20,NetMom,0.13756104015062232
2026-04-20,FunC,0.18487394957983194
2026-04-27,VolC,-0.34420941300898994
2026-04-27,MAXRET,-0.31544156530936013
2026-04-27,CRASH8,0.4905869910100476
2026-04-27,BETA26,0.5236454570714089
2026-04-27,TVLC,0.01715686274509804
2026-04-27,SKEW52,0.19080869912947188
2026-04-27,NEWC,0.09197408516204275
2026-04-27,RMOM1w,-0.07472236911686937
2026-04-27,RMOM2w,-0.14579587519830775
2026-04-27,SMBC,0.2836594394500264
2026-04-27,NetRel,0.16384454120303177
2026-04-27,MomC,0.20407191961924903
2026-04-27,NetMom,0.037427658074042455
2026-04-27,FunC,0.20392156862745098
2026-05-04,VolC,0.47419354838709665
2026-05-04,MAXRET,0.5837652035959809
2026-05-04,CRASH8,-0.33997884717080906
2026-05-04,BETA26,-0.6450125034731872
2026-05-04,TVLC,0.24509803921568632
2026-05-04,SKEW52,-0.43634070565074295
2026-05-04,NEWC,-0.3116752638642426
2026-05-04,RMOM1w,-0.46382866208355367
2026-05-04,RMOM2w,-0.3907456372289793
2026-05-04,SMBC,-0.24272871496562665
2026-05-04,NetRel,-0.11119174326721497
2026-05-04,MomC,-0.580962453728186
2026-05-04,NetMom,-0.035045270088500016
2026-05-04,FunC,-0.37507002801120454
2026-05-11,VolC,-0.21221575885774716
2026-05-11,MAXRET,-0.2586462189317821
2026-05-11,CRASH8,0.18820729772607084
2026-05-11,BETA26,0.18227285357043627
2026-05-11,TVLC,0.12745098039215688
2026-05-11,SKEW52,0.13888461656771972
2026-05-11,NEWC,0.281713608174595
2026-05-11,RMOM1w,0.20052882072977257
2026-05-11,RMOM2w,0.17451084082496032
2026-05-11,SMBC,0.31898466419883653
2026-05-11,NetRel,
2026-05-11,MomC,0.15092543627710203
2026-05-11,NetMom,
2026-05-11,FunC,0.24257703081232493
2026-05-18,VolC,0.22665256478053938
2026-05-18,MAXRET,0.1934955050237969
2026-05-18,CRASH8,-0.25769434161819144
2026-05-18,BETA26,-0.2421228118921923
2026-05-18,TVLC,0.25000000000000006
2026-05-18,SKEW52,0.06413608539173768
2026-05-18,NEWC,-0.04030146802385082
2026-05-18,RMOM1w,0.13114754098360654
2026-05-18,RMOM2w,0.16747752511898464
2026-05-18,SMBC,0.03183500793231094
2026-05-18,NetRel,
2026-05-18,MomC,0.05198307773664727
2026-05-18,NetMom,
2026-05-18,FunC,-0.37703081232492996
